"site","station","transect","session","date","trap_type","culex","aedes","wyeomyia"
"WAI",800,600,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",900,600,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",100,800,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",400,800,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",600,800,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",900,800,"WAI 03","6/16/2002","gravid",0,0,0
"WAI",100,0,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",200,0,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",300,0,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",500,0,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",900,0,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",200,200,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",300,200,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",500,200,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",900,200,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",200,400,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",300,400,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",500,400,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",600,400,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",200,600,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",500,600,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",700,600,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",800,600,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",200,800,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",500,800,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",700,800,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",800,800,"WAI 04","7/16/2002","gravid",0,0,0
"WAI",100,0,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",200,0,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",300,0,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",500,0,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",900,0,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",200,200,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",300,200,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",500,200,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",900,200,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",200,400,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",300,400,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",500,400,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",600,400,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",200,600,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",500,600,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",700,600,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",800,600,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",200,800,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",500,800,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",700,800,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",800,800,"WAI 04","7/17/2002","gravid",0,0,0
"WAI",100,0,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",200,0,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",300,0,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",500,0,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",900,0,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",200,200,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",300,200,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",500,200,"WAI 04","7/18/2002","gravid",3,0,0
"WAI",900,200,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",200,400,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",300,400,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",500,400,"WAI 04","7/18/2002","gravid",3,0,0
"WAI",600,400,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",200,600,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",500,600,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",700,600,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",800,600,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",200,800,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",500,800,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",700,800,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",800,800,"WAI 04","7/18/2002","gravid",0,0,0
"WAI",100,0,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",200,0,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",300,0,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",500,0,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",900,0,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",200,200,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",300,200,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",500,200,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",900,200,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",200,400,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",300,400,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",500,400,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",600,400,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",200,600,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",500,600,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",700,600,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",800,600,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",200,800,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",500,800,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",700,800,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",800,800,"WAI 04","7/19/2002","gravid",0,0,0
"WAI",100,0,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",400,0,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",600,0,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",900,0,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",200,200,"WAI 05","8/20/2002","gravid",1,0,0
"WAI",300,200,"WAI 05","8/20/2002","gravid",1,0,0
"WAI",700,200,"WAI 05","8/20/2002","gravid",1,0,0
"WAI",800,200,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",900,200,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",100,400,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",200,400,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",500,400,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",800,400,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",900,400,"WAI 05","8/20/2002","gravid",2,0,0
"WAI",100,600,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",200,600,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",500,600,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",700,600,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",200,800,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",500,800,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",700,800,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",800,800,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",900,800,"WAI 05","8/20/2002","gravid",0,0,0
"WAI",100,0,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",200,0,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",400,0,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",600,0,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",900,0,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",200,200,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",300,200,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",700,200,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",800,200,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",900,200,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",100,400,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",200,400,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",500,400,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",800,400,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",900,400,"WAI 05","8/21/2002","gravid",2,0,0
"WAI",100,600,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",200,600,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",500,600,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",600,600,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",700,600,"WAI 05","8/21/2002","gravid",1,0,0
"WAI",200,800,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",500,800,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",700,800,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",800,800,"WAI 05","8/21/2002","gravid",0,0,0
"WAI",900,800,"WAI 05","8/21/2002","gravid",1,0,0
"WAI",100,0,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,0,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",400,0,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",600,0,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",900,0,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,200,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",300,200,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",700,200,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",800,200,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",900,200,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",100,400,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,400,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",500,400,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",800,400,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",900,400,"WAI 05","8/22/2002","gravid",1,0,0
"WAI",100,600,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,600,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",500,600,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",600,600,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",700,600,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,800,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",500,800,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",700,800,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",800,800,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",900,800,"WAI 05","8/22/2002","gravid",0,0,0
"WAI",200,0,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",300,0,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",400,0,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",600,0,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",900,0,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",200,200,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",300,200,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",700,200,"WAI 05","8/23/2002","gravid",1,0,0
"WAI",800,200,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",900,200,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",100,400,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",200,400,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",500,400,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",800,400,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",900,400,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",100,600,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",200,600,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",500,600,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",600,600,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",700,600,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",200,800,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",500,800,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",700,800,"WAI 05","8/23/2002","gravid",1,0,0
"WAI",800,800,"WAI 05","8/23/2002","gravid",1,0,0
"WAI",900,800,"WAI 05","8/23/2002","gravid",0,0,0
"WAI",100,0,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",300,0,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",500,0,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",600,0,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",900,0,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",100,200,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",200,200,"WAI 06","9/20/2002","gravid",1,0,0
"WAI",300,200,"WAI 06","9/20/2002","gravid",1,0,0
"WAI",700,200,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",900,200,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",100,400,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",200,400,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",400,400,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",500,400,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",600,400,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",200,600,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",400,800,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",700,800,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",800,800,"WAI 06","9/20/2002","gravid",1,0,0
"WAI",900,800,"WAI 06","9/20/2002","gravid",0,0,0
"WAI",300,0,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",500,0,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",600,0,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",900,0,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",300,200,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",700,200,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",900,200,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",100,400,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",200,400,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",400,400,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",500,400,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",600,400,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",200,600,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",700,600,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",800,600,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",900,600,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",100,800,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",400,800,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",700,800,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",800,800,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",900,800,"WAI 06","9/21/2002","gravid",0,0,0
"WAI",100,0,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",300,0,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",500,0,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",600,0,"WAI 06","9/22/2002","gravid",1,0,0
"WAI",900,0,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",100,200,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",200,200,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",300,200,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",700,200,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",900,200,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",100,400,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",200,400,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",400,400,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",500,400,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",600,400,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",200,600,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",300,600,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",700,600,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",800,600,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",900,600,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",100,800,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",400,800,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",700,800,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",800,800,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",900,800,"WAI 06","9/22/2002","gravid",0,0,0
"WAI",100,0,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",300,0,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",500,0,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",600,0,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",900,0,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",100,200,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",200,200,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",300,200,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",700,200,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",900,200,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",100,400,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",200,400,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",400,400,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",500,400,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",600,400,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",200,600,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",300,600,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",700,600,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",800,600,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",900,600,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",100,800,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",400,800,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",700,800,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",800,800,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",900,800,"WAI 06","9/23/2002","gravid",0,0,0
"WAI",100,0,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",300,0,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",500,0,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",600,0,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",900,0,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",100,200,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",200,200,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",300,200,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",700,200,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",900,200,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",100,400,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",200,400,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",400,400,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",500,400,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",600,400,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",200,600,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",300,600,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",700,600,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",800,600,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",900,600,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",100,800,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",400,800,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",800,800,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",900,800,"WAI 06","9/24/2002","gravid",0,0,0
"WAI",100,0,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",200,0,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",300,0,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",500,0,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",700,0,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",100,200,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",400,200,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",500,200,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",600,200,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",700,200,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",300,400,"WAI 07","10/18/2002","gravid",1,0,0
"WAI",400,400,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",500,400,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",700,400,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",900,400,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",100,600,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",200,600,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",300,600,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",400,600,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",800,600,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",200,800,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",300,800,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",500,800,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",800,800,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",900,800,"WAI 07","10/18/2002","gravid",0,0,0
"WAI",100,0,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",200,0,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",300,0,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",500,0,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",700,0,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",100,200,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",400,200,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",500,200,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",600,200,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",700,200,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",300,400,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",400,400,"WAI 07","10/19/2002","gravid",1,0,0
"WAI",500,400,"WAI 07","10/19/2002","gravid",2,0,0
"WAI",700,400,"WAI 07","10/19/2002","gravid",2,0,0
"WAI",900,400,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",100,600,"WAI 07","10/19/2002","gravid",1,0,0
"WAI",200,600,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",300,600,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",400,600,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",800,600,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",200,800,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",300,800,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",500,800,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",800,800,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",900,800,"WAI 07","10/19/2002","gravid",0,0,0
"WAI",100,0,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",200,0,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",300,0,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",500,0,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",700,0,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",100,200,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",400,200,"WAI 07","10/20/2002","gravid",1,0,0
"WAI",500,200,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",600,200,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",700,200,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",300,400,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",400,400,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",500,400,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",700,400,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",900,400,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",100,600,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",200,600,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",300,600,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",400,600,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",800,600,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",200,800,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",300,800,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",500,800,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",800,800,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",900,800,"WAI 07","10/20/2002","gravid",0,0,0
"WAI",100,0,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",200,0,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",300,0,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",500,0,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",700,0,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",100,200,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",400,200,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",500,200,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",600,200,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",700,200,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",300,400,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",400,400,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",500,400,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",700,400,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",900,400,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",100,600,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",200,600,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",300,600,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",400,600,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",800,600,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",200,800,"WAI 07","10/21/2002","gravid",1,0,0
"WAI",300,800,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",500,800,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",800,800,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",900,800,"WAI 07","10/21/2002","gravid",0,0,0
"WAI",100,0,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",300,0,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",500,0,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",600,0,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",700,0,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",100,200,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",200,200,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",500,200,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",700,200,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",900,200,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",100,400,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",200,400,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",300,400,"WAI 08","11/14/2002","gravid",1,0,0
"WAI",700,400,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",900,400,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",100,600,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",300,600,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",500,600,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",600,600,"WAI 08","11/14/2002","gravid",0,0,0
"WAI",100,800,"WAI 08","11/14/2002","gravid",0,0,0
