site,trap_type,transect,station,year,month,season,rainfall_season,x_long,y_lat,count,Cxpa,elevation,distance,precip,preciplag1,preciplag2,tmean,tmeanlag1,tmeanlag2,tmax,tmaxlag1,tmaxlag2,tmin,tminlag1,tminlag2
WAI,gravid,0,300,2003,3,spring,wet,-155.2304,19.61259,0,0,993.62,4364.78,60,223,52,16.2,15.34,15.98,21.51,20.24,21.55,10.89,10.44,10.41
WAI,gravid,0,800,2003,3,spring,wet,-155.2271,19.61587,0,0,949.25,4401.7,60,223,51,16.44,15.55,16.18,21.7,20.41,21.72,11.17,10.68,10.63
WAI,gravid,0,900,2003,3,spring,wet,-155.2265,19.6165,0,0,945.41,4407.57,60,224,50,16.48,15.57,16.2,21.73,20.44,21.75,11.22,10.69,10.64
WAI,gravid,400,500,2003,3,spring,wet,-155.2266,19.61119,0,0,966.69,3978.55,60,222,51,16.27,15.4,16.04,21.56,20.28,21.59,10.97,10.52,10.49
WAI,gravid,600,500,2003,3,spring,wet,-155.2254,19.60988,0,0,964.3,3783.79,60,222,51,16.36,15.49,16.13,21.64,20.36,21.67,11.07,10.62,10.59
WAI,gravid,600,800,2003,3,spring,wet,-155.2233,19.61176,1,1,940.86,3797.44,61,221,50,16.52,15.64,16.27,21.79,20.49,21.8,11.24,10.79,10.74
WAI,gravid,0,600,2003,4,spring,wet,-155.2284,19.61459,0,0,959.67,4388.27,768,60,224,15.77,16.3,15.41,19.64,21.58,20.3,11.89,11.01,10.52
WAI,gravid,200,900,2003,4,spring,wet,-155.2252,19.61518,0,0,943.82,4209.32,761,61,223,15.94,16.47,15.59,19.78,21.74,20.45,12.09,11.2,10.72
WAI,gravid,400,200,2003,4,spring,wet,-155.2286,19.60929,0,0,987.87,3961.14,766,61,222,15.64,16.16,15.29,19.54,21.45,20.17,11.73,10.86,10.41
WAI,gravid,600,500,2003,4,spring,wet,-155.2254,19.60988,0,0,964.3,3783.79,761,60,222,15.83,16.36,15.49,19.7,21.64,20.36,11.96,11.07,10.62
WAI,gravid,600,600,2003,4,spring,wet,-155.2247,19.61049,0,0,956.35,3785.91,761,60,222,15.83,16.36,15.5,19.7,21.64,20.36,11.96,11.07,10.63
WAI,gravid,800,300,2003,4,spring,wet,-155.2254,19.60711,0,0,965.6,3557.81,763,61,220,15.79,16.31,15.44,19.66,21.58,20.29,11.92,11.04,10.59
WAI,gravid,800,600,2003,4,spring,wet,-155.2234,19.60911,0,0,947.8,3584.69,759,60,220,15.95,16.48,15.6,19.79,21.73,20.43,12.1,11.22,10.77
WAI,gravid,800,800,2003,4,spring,wet,-155.2221,19.61038,0,0,933.86,3595.68,757,61,221,15.95,16.48,15.6,19.8,21.75,20.45,12.09,11.2,10.75
WAI,gravid,0,200,2003,5,spring,dry,-155.2311,19.61198,0,0,1002.47,4356.76,316,768,60,16.9,15.6,16.12,22,19.52,21.44,11.8,11.67,10.8
WAI,gravid,200,200,2003,5,spring,dry,-155.2299,19.61062,0,0,996.51,4162.11,316,767,60,16.95,15.64,16.15,22.03,19.55,21.46,11.86,11.72,10.84
WAI,gravid,200,800,2003,5,spring,dry,-155.2259,19.61449,0,0,948.77,4201.39,315,761,61,17.2,15.94,16.47,22.23,19.78,21.74,12.17,12.09,11.2
WAI,gravid,200,900,2003,5,spring,dry,-155.2252,19.61518,0,0,943.82,4209.32,315,761,61,17.2,15.94,16.47,22.23,19.78,21.74,12.17,12.09,11.2
WAI,gravid,400,400,2003,5,spring,dry,-155.2273,19.61059,0,0,974.72,3975.17,316,764,60,17.05,15.74,16.27,22.11,19.63,21.56,11.98,11.85,10.97
WAI,gravid,600,400,2003,5,spring,dry,-155.226,19.60922,0,0,973.24,3775.87,315,764,61,17.02,15.71,16.23,22.09,19.6,21.52,11.95,11.82,10.94
WAI,gravid,600,500,2003,5,spring,dry,-155.2254,19.60988,0,0,964.3,3783.79,315,761,60,17.13,15.83,16.36,22.17,19.7,21.64,12.09,11.96,11.07
WAI,gravid,800,100,2003,5,spring,dry,-155.2267,19.60587,0,0,976.52,3548.87,315,765,61,17.02,15.71,16.22,22.08,19.6,21.5,11.96,11.82,10.94
WAI,gravid,0,300,2003,6,summer,dry,-155.2304,19.61259,0,0,993.62,4364.78,286,317,767,17.36,16.98,15.67,22.32,22.05,19.58,12.4,11.9,11.76
WAI,gravid,0,400,2003,6,summer,dry,-155.2297,19.61328,0,0,983.88,4373.05,286,317,767,17.36,16.98,15.67,22.32,22.05,19.58,12.4,11.9,11.76
WAI,gravid,0,900,2003,6,summer,dry,-155.2265,19.6165,1,1,945.41,4407.57,285,316,765,17.58,17.18,15.93,22.49,22.21,19.76,12.66,12.14,12.1
WAI,gravid,200,700,2003,6,summer,dry,-155.2265,19.61388,2,1,955.81,4194.43,285,316,764,17.47,17.08,15.78,22.4,22.13,19.67,12.53,12.02,11.89
WAI,gravid,400,600,2003,6,summer,dry,-155.2259,19.61187,1,1,959.72,3988.45,285,315,762,17.57,17.18,15.88,22.48,22.21,19.75,12.65,12.14,12.01
WAI,gravid,600,200,2003,6,summer,dry,-155.2273,19.60791,1,1,979.48,3758.86,286,315,764,17.4,17.02,15.71,22.34,22.08,19.6,12.45,11.95,11.82
WAI,gravid,600,600,2003,6,summer,dry,-155.2247,19.61049,2,1,956.35,3785.91,285,315,761,17.52,17.13,15.83,22.44,22.17,19.7,12.6,12.09,11.96
WAI,gravid,0,300,2003,7,summer,dry,-155.2304,19.61259,5,1,993.62,4364.78,598,286,317,17.99,17.36,16.98,22.31,22.32,22.05,13.66,12.4,11.9
WAI,gravid,0,500,2003,7,summer,dry,-155.2291,19.61393,5,1,972.26,4380.72,598,286,317,17.99,17.36,16.98,22.31,22.32,22.05,13.66,12.4,11.9
WAI,gravid,200,100,2003,7,summer,dry,-155.2305,19.60997,0,0,1000.36,4154.29,601,284,316,17.85,17.22,16.85,22.21,22.22,21.96,13.49,12.22,11.74
WAI,gravid,200,600,2003,7,summer,dry,-155.2272,19.61319,0,0,965.32,4187.26,594,285,316,18.09,17.47,17.08,22.39,22.4,22.13,13.79,12.53,12.02
WAI,gravid,400,800,2003,7,summer,dry,-155.2246,19.61317,4,1,947.05,4002.89,590,285,315,18.19,17.57,17.18,22.46,22.48,22.21,13.91,12.66,12.14
WAI,gravid,600,400,2003,7,summer,dry,-155.226,19.60922,1,1,973.24,3775.87,596,286,315,18.02,17.4,17.02,22.33,22.34,22.09,13.71,12.45,11.95
WAI,gravid,800,600,2003,7,summer,dry,-155.2234,19.60911,14,1,947.8,3584.69,588,285,314,18.26,17.64,17.25,22.5,22.52,22.26,14.01,12.75,12.23
WAI,gravid,0,200,2003,8,summer,dry,-155.2311,19.61198,6,1,1002.47,4356.76,562,600,285,18.15,17.91,17.28,22.77,22.25,22.26,13.53,13.56,12.3
WAI,gravid,0,400,2003,8,summer,dry,-155.2297,19.61328,7,1,983.88,4373.05,561,598,286,18.23,17.99,17.36,22.83,22.31,22.32,13.63,13.66,12.4
WAI,gravid,200,200,2003,8,summer,dry,-155.2299,19.61062,1,1,996.51,4162.11,560,599,286,18.2,17.95,17.32,22.8,22.28,22.29,13.59,13.61,12.35
WAI,gravid,200,300,2003,8,summer,dry,-155.2292,19.61125,3,1,989.88,4169.65,560,599,286,18.2,17.95,17.32,22.8,22.28,22.29,13.59,13.61,12.35
WAI,gravid,400,200,2003,8,summer,dry,-155.2286,19.60929,1,1,987.87,3961.14,559,599,286,18.2,17.95,17.32,22.8,22.27,22.28,13.6,13.62,12.36
WAI,gravid,400,300,2003,8,summer,dry,-155.228,19.60995,5,1,982.71,3971.59,559,595,286,18.3,18.05,17.43,22.88,22.36,22.37,13.72,13.74,12.48
WAI,gravid,400,800,2003,8,summer,dry,-155.2246,19.61317,0,0,947.05,4002.89,558,590,285,18.44,18.19,17.57,22.99,22.46,22.48,13.89,13.91,12.66
WAI,gravid,600,300,2003,8,summer,dry,-155.2267,19.60858,2,1,977.5,3768.25,558,596,286,18.28,18.02,17.4,22.86,22.33,22.34,13.69,13.71,12.45
WAI,gravid,800,300,2003,8,summer,dry,-155.2254,19.60711,0,0,965.6,3557.81,556,593,286,18.37,18.1,17.48,22.92,22.38,22.39,13.81,13.82,12.56
WAI,gravid,800,400,2003,8,summer,dry,-155.2247,19.6078,0,0,959.42,3568.76,557,592,286,18.37,18.12,17.49,22.93,22.4,22.41,13.81,13.83,12.57
WAI,gravid,0,300,2003,9,fall,dry,-155.2304,19.61259,2,1,993.62,4364.78,490,561,598,18.09,18.23,17.99,22.96,22.83,22.31,13.21,13.63,13.66
WAI,gravid,0,500,2003,9,fall,dry,-155.2291,19.61393,3,1,972.26,4380.72,490,561,598,18.09,18.23,17.99,22.96,22.83,22.31,13.21,13.63,13.66
WAI,gravid,200,300,2003,9,fall,dry,-155.2292,19.61125,0,0,989.88,4169.65,492,560,599,18.05,18.2,17.95,22.92,22.8,22.28,13.17,13.59,13.61
WAI,gravid,200,600,2003,9,fall,dry,-155.2272,19.61319,0,0,965.32,4187.26,485,560,594,18.2,18.34,18.09,23.05,22.91,22.39,13.35,13.77,13.79
WAI,gravid,400,500,2003,9,fall,dry,-155.2266,19.61119,3,1,966.69,3978.55,486,559,595,18.16,18.3,18.05,23.01,22.88,22.36,13.3,13.72,13.74
WAI,gravid,600,300,2003,9,fall,dry,-155.2267,19.60858,1,1,977.5,3768.25,487,558,596,18.13,18.28,18.02,22.99,22.86,22.33,13.27,13.69,13.71
WAI,gravid,600,600,2003,9,fall,dry,-155.2247,19.61049,1,1,956.35,3785.91,480,557,591,18.25,18.4,18.15,23.09,22.96,22.43,13.41,13.84,13.86
WAI,gravid,0,200,2003,10,fall,dry,-155.2311,19.61198,0,0,1002.47,4356.76,160,496,562,18.48,18,18.15,23.9,22.89,22.77,13.05,13.11,13.53
WAI,gravid,0,300,2003,10,fall,dry,-155.2304,19.61259,4,1,993.62,4364.78,159,490,561,18.56,18.09,18.23,23.97,22.96,22.83,13.15,13.21,13.63
WAI,gravid,0,400,2003,10,fall,dry,-155.2297,19.61328,7,1,983.88,4373.05,159,490,561,18.56,18.09,18.23,23.97,22.96,22.83,13.15,13.21,13.63
WAI,gravid,200,100,2003,10,fall,dry,-155.2305,19.60997,8,1,1000.36,4154.29,159,497,560,18.42,17.94,18.1,23.86,22.84,22.73,12.98,13.04,13.46
WAI,gravid,400,100,2003,10,fall,dry,-155.2292,19.60862,14,1,991.24,3950.48,159,493,559,18.53,18.05,18.2,23.94,22.92,22.8,13.12,13.18,13.6
WAI,gravid,400,600,2003,10,fall,dry,-155.2259,19.61187,4,1,959.72,3988.45,158,479,558,18.77,18.3,18.44,24.15,23.13,22.99,13.39,13.47,13.89
WAI,gravid,400,900,2003,10,fall,dry,-155.2239,19.61379,4,1,942.47,4007.76,158,479,558,18.77,18.31,18.44,24.15,23.14,22.99,13.39,13.47,13.89
WAI,gravid,600,300,2003,10,fall,dry,-155.2267,19.60858,8,1,977.5,3768.25,158,487,558,18.6,18.13,18.28,24,22.99,22.86,13.2,13.27,13.69
WAI,gravid,600,500,2003,10,fall,dry,-155.2254,19.60988,20,1,964.3,3783.79,158,480,557,18.73,18.25,18.4,24.11,23.09,22.96,13.34,13.41,13.84
WAI,gravid,600,600,2003,10,fall,dry,-155.2247,19.61049,5,1,956.35,3785.91,158,480,557,18.73,18.25,18.4,24.11,23.09,22.96,13.34,13.41,13.84
WAI,gravid,800,900,2003,10,fall,dry,-155.2214,19.61104,6,1,929.36,3601.54,156,469,553,18.96,18.49,18.62,24.3,23.29,23.13,13.61,13.68,14.11
WAI,gravid,0,200,2003,11,fall,wet,-155.2311,19.61198,1,1,1002.47,4356.76,546,160,496,16.43,18.48,18,20.46,23.9,22.89,12.4,13.05,13.11
WAI,gravid,200,400,2003,11,fall,wet,-155.2285,19.61191,1,1,980.01,4175.21,547,159,490,16.52,18.56,18.09,20.54,23.97,22.96,12.49,13.15,13.22
WAI,gravid,200,500,2003,11,fall,wet,-155.2278,19.61257,0,0,970.85,4180.77,548,159,485,16.63,18.67,18.2,20.63,24.06,23.05,12.62,13.27,13.34
WAI,gravid,400,200,2003,11,fall,wet,-155.2286,19.60929,2,1,987.87,3961.14,546,159,493,16.47,18.53,18.05,20.48,23.94,22.92,12.45,13.12,13.18
WAI,gravid,400,500,2003,11,fall,wet,-155.2266,19.61119,0,0,966.69,3978.55,546,158,486,16.58,18.63,18.16,20.59,24.03,23.01,12.57,13.23,13.3
WAI,gravid,600,100,2003,11,fall,wet,-155.228,19.60725,0,0,983.71,3749.68,546,158,489,16.54,18.6,18.13,20.53,23.99,22.98,12.54,13.21,13.27
WAI,gravid,600,900,2003,11,fall,wet,-155.2227,19.61244,8,1,934.28,3807.25,546,157,473,16.83,18.88,18.4,20.82,24.24,23.22,12.84,13.51,13.58
WAI,gravid,800,200,2003,11,fall,wet,-155.2261,19.6065,1,1,970.73,3553.44,546,158,489,16.54,18.61,18.13,20.54,24,22.98,12.54,13.21,13.27
WAI,gravid,0,100,2003,12,winter,wet,-155.2317,19.61132,0,0,1010.83,4348.2,510,545,159,16.11,16.36,18.42,20.54,20.4,23.85,11.68,12.32,12.98
WAI,gravid,0,300,2003,12,winter,wet,-155.2304,19.61259,0,0,993.62,4364.78,505,547,159,16.26,16.51,18.56,20.67,20.53,23.97,11.84,12.49,13.15
WAI,gravid,0,900,2003,12,winter,wet,-155.2265,19.6165,0,0,945.41,4407.57,497,546,160,16.52,16.77,18.78,20.88,20.74,24.16,12.16,12.79,13.39
WAI,gravid,200,400,2003,12,winter,wet,-155.2285,19.61191,0,0,980.01,4175.21,505,547,159,16.27,16.52,18.56,20.68,20.54,23.97,11.85,12.49,13.15
WAI,gravid,400,400,2003,12,winter,wet,-155.2273,19.61059,0,0,974.72,3975.17,506,546,158,16.32,16.58,18.63,20.71,20.59,24.03,11.92,12.57,13.23
WAI,gravid,600,800,2003,12,winter,wet,-155.2233,19.61176,0,0,940.86,3797.44,497,546,157,16.57,16.83,18.88,20.93,20.82,24.24,12.2,12.84,13.51
WAI,gravid,600,900,2003,12,winter,wet,-155.2227,19.61244,0,0,934.28,3807.25,497,546,157,16.57,16.83,18.88,20.93,20.82,24.24,12.2,12.84,13.51
WAI,gravid,0,100,2004,1,winter,wet,-155.2317,19.61132,0,0,1010.83,4348.2,738,510,545,16.13,16.11,16.36,20.96,20.54,20.4,11.3,11.68,12.32
WAI,gravid,0,500,2004,1,winter,wet,-155.2291,19.61393,0,0,972.26,4380.72,727,505,547,16.28,16.26,16.51,21.1,20.67,20.53,11.46,11.84,12.49
WAI,gravid,400,700,2004,1,winter,wet,-155.2253,19.61253,0,0,952.16,3997.88,713,500,548,16.48,16.47,16.73,21.26,20.84,20.73,11.69,12.09,12.73
WAI,gravid,600,100,2004,1,winter,wet,-155.228,19.60725,0,0,983.71,3749.68,731,512,546,16.29,16.27,16.54,21.07,20.64,20.53,11.51,11.89,12.54
WAI,gravid,600,300,2004,1,winter,wet,-155.2267,19.60858,0,0,977.5,3768.25,727,509,546,16.31,16.28,16.55,21.1,20.67,20.55,11.51,11.89,12.54
WAI,gravid,600,500,2004,1,winter,wet,-155.2254,19.60988,0,0,964.3,3783.79,716,504,547,16.43,16.41,16.68,21.21,20.79,20.67,11.64,12.03,12.68
WAI,gravid,600,700,2004,1,winter,wet,-155.224,19.61112,0,0,947.11,3788.11,716,504,547,16.43,16.41,16.68,21.21,20.79,20.67,11.64,12.03,12.68
WAI,gravid,400,100,2004,2,winter,wet,-155.2292,19.60862,0,0,991.24,3950.48,390,734,511,16.4,16.23,16.21,21.24,21.03,20.6,11.56,11.43,11.81
WAI,gravid,400,300,2004,2,winter,wet,-155.228,19.60995,0,0,982.71,3971.59,388,723,506,16.51,16.34,16.32,21.34,21.14,20.71,11.68,11.54,11.92
WAI,gravid,400,900,2004,2,winter,wet,-155.2239,19.61379,0,0,942.47,4007.76,385,713,500,16.66,16.48,16.47,21.48,21.27,20.85,11.84,11.69,12.09
WAI,gravid,600,100,2004,2,winter,wet,-155.228,19.60725,0,0,983.71,3749.68,388,731,512,16.46,16.29,16.27,21.28,21.07,20.64,11.64,11.51,11.89
WAI,gravid,600,400,2004,2,winter,wet,-155.226,19.60922,0,0,973.24,3775.87,388,727,509,16.47,16.31,16.28,21.3,21.1,20.67,11.64,11.51,11.89
WAI,gravid,800,400,2004,2,winter,wet,-155.2247,19.6078,0,0,959.42,3568.76,385,719,507,16.57,16.39,16.38,21.38,21.17,20.75,11.75,11.61,12
WAI,gravid,800,500,2004,2,winter,wet,-155.2241,19.60849,0,0,953.61,3579.5,385,719,507,16.57,16.39,16.38,21.38,21.17,20.75,11.75,11.61,12
WAI,gravid,800,900,2004,2,winter,wet,-155.2214,19.61104,0,0,929.36,3601.54,379,703,497,16.82,16.64,16.63,21.61,21.39,20.97,12.03,11.88,12.28
WAI,gravid,0,800,2004,3,spring,wet,-155.2271,19.61587,0,0,949.25,4401.7,1115,388,717,15.98,16.66,16.48,19.93,21.48,21.27,12.02,11.84,11.68
WAI,gravid,200,200,2004,3,spring,wet,-155.2299,19.61062,0,0,996.51,4162.11,1110,391,731,15.69,16.4,16.24,19.71,21.25,21.05,11.66,11.55,11.42
WAI,gravid,200,500,2004,3,spring,wet,-155.2278,19.61257,0,0,970.85,4180.77,1116,388,720,15.85,16.56,16.38,19.85,21.39,21.18,11.84,11.72,11.58
WAI,gravid,200,800,2004,3,spring,wet,-155.2259,19.61449,0,0,948.77,4201.39,1120,385,710,16.02,16.7,16.51,19.98,21.52,21.3,12.06,11.87,11.72
WAI,gravid,600,100,2004,3,spring,wet,-155.228,19.60725,0,0,983.71,3749.68,1114,388,731,15.75,16.46,16.29,19.75,21.28,21.07,11.75,11.64,11.51
WAI,gravid,600,200,2004,3,spring,wet,-155.2273,19.60791,0,0,979.48,3758.86,1115,388,727,15.77,16.47,16.3,19.77,21.3,21.09,11.76,11.64,11.51
WAI,gravid,800,500,2004,3,spring,wet,-155.2241,19.60849,0,0,953.61,3579.5,1120,385,719,15.87,16.57,16.39,19.86,21.38,21.17,11.87,11.75,11.61
WAI,gravid,0,800,2004,4,spring,wet,-155.2271,19.61587,0,0,949.25,4401.7,1002,1115,388,16.15,15.98,16.66,20.22,19.93,21.48,12.08,12.02,11.84
WAI,gravid,0,900,2004,4,spring,wet,-155.2265,19.6165,1,1,945.41,4407.57,1003,1115,388,16.2,16.04,16.68,20.25,19.96,21.51,12.14,12.11,11.85
WAI,gravid,200,400,2004,4,spring,wet,-155.2285,19.61191,0,0,980.01,4175.21,1006,1110,391,15.92,15.74,16.45,20.04,19.76,21.3,11.8,11.71,11.6
WAI,gravid,400,200,2004,4,spring,wet,-155.2286,19.60929,0,0,987.87,3961.14,998,1109,390,15.87,15.69,16.4,19.98,19.7,21.24,11.76,11.67,11.56
WAI,gravid,600,100,2004,4,spring,wet,-155.228,19.60725,0,0,983.71,3749.68,994,1114,388,15.94,15.75,16.46,20.03,19.75,21.28,11.84,11.75,11.64
WAI,gravid,600,600,2004,4,spring,wet,-155.2247,19.61049,0,0,956.35,3785.91,993,1121,385,16.08,15.9,16.6,20.18,19.89,21.42,11.98,11.9,11.78
WAI,gravid,800,600,2004,4,spring,wet,-155.2234,19.60911,0,0,947.8,3584.69,988,1123,382,16.2,16.01,16.71,20.27,19.98,21.5,12.13,12.04,11.92
WAI,gravid,0,100,2004,5,spring,dry,-155.2317,19.61132,1,1,1010.83,4348.2,383,1002,1100,17.38,15.76,15.58,21.75,19.9,19.62,13,11.62,11.54
WAI,gravid,200,400,2004,5,spring,dry,-155.2285,19.61191,0,0,980.01,4175.21,379,1006,1110,17.53,15.92,15.74,21.89,20.04,19.76,13.16,11.8,11.71
WAI,gravid,400,100,2004,5,spring,dry,-155.2292,19.60862,0,0,991.24,3950.48,380,998,1109,17.48,15.87,15.69,21.82,19.98,19.7,13.13,11.76,11.67
WAI,gravid,400,500,2004,5,spring,dry,-155.2266,19.61119,1,1,966.69,3978.55,375,997,1116,17.59,15.99,15.8,21.93,20.09,19.81,13.24,11.88,11.79
WAI,gravid,400,900,2004,5,spring,dry,-155.2239,19.61379,1,1,942.47,4007.76,370,996,1121,17.74,16.14,15.95,22.07,20.23,19.94,13.4,12.04,11.96
WAI,gravid,800,300,2004,5,spring,dry,-155.2254,19.60711,0,0,965.6,3557.81,372,992,1120,17.64,16.04,15.85,21.95,20.12,19.84,13.32,11.95,11.86
WAI,gravid,800,800,2004,5,spring,dry,-155.2221,19.61038,2,1,933.86,3595.68,367,988,1123,17.8,16.2,16.01,22.12,20.28,19.99,13.48,12.11,12.03
WAI,gravid,0,500,2004,6,summer,dry,-155.2291,19.61393,2,1,972.26,4380.72,299,379,1006,17.35,17.53,15.92,21.98,21.89,20.04,12.72,13.16,11.79
WAI,gravid,0,700,2004,6,summer,dry,-155.2278,19.61521,0,0,952.57,4395.41,296,374,1002,17.56,17.73,16.15,22.13,22.07,20.22,12.98,13.39,12.08
WAI,gravid,200,400,2004,6,summer,dry,-155.2285,19.61191,0,0,980.01,4175.21,299,379,1006,17.36,17.53,15.92,21.98,21.89,20.04,12.73,13.16,11.8
WAI,gravid,400,400,2004,6,summer,dry,-155.2273,19.61059,0,0,974.72,3975.17,297,375,997,17.42,17.59,15.99,22.03,21.93,20.09,12.81,13.24,11.88
WAI,gravid,600,100,2004,6,summer,dry,-155.228,19.60725,0,0,983.71,3749.68,298,375,994,17.38,17.55,15.94,21.98,21.87,20.03,12.77,13.22,11.84
WAI,gravid,600,600,2004,6,summer,dry,-155.2247,19.61049,1,1,956.35,3785.91,294,371,993,17.51,17.69,16.08,22.1,22.02,20.18,12.92,13.35,11.98
WAI,gravid,600,700,2004,6,summer,dry,-155.224,19.61112,0,0,947.11,3788.11,294,371,993,17.52,17.69,16.08,22.1,22.02,20.18,12.93,13.35,11.98
WAI,gravid,800,500,2004,6,summer,dry,-155.2241,19.60849,0,0,953.61,3579.5,295,371,992,17.48,17.66,16.05,22.07,21.98,20.14,12.89,13.33,11.96
WAI,gravid,200,400,2004,7,summer,dry,-155.2285,19.61191,0,0,980.01,4175.21,231,299,379,17.92,17.36,17.53,22.95,21.98,21.89,12.88,12.73,13.16
WAI,gravid,200,600,2004,7,summer,dry,-155.2272,19.61319,0,0,965.32,4187.26,230,296,375,18.02,17.47,17.64,23.03,22.07,21.98,13.01,12.86,13.29
WAI,gravid,200,900,2004,7,summer,dry,-155.2252,19.61518,1,1,943.82,4209.32,229,293,370,18.18,17.6,17.77,23.13,22.18,22.11,13.23,13.02,13.43
WAI,gravid,400,100,2004,7,summer,dry,-155.2292,19.60862,0,0,991.24,3950.48,231,300,380,17.88,17.31,17.48,22.91,21.94,21.82,12.85,12.68,13.13
WAI,gravid,600,300,2004,7,summer,dry,-155.2267,19.60858,0,0,977.5,3768.25,229,297,376,17.96,17.39,17.55,22.97,22,21.89,12.94,12.78,13.21
WAI,gravid,600,800,2004,7,summer,dry,-155.2233,19.61176,2,1,940.86,3797.44,227,290,366,18.22,17.67,17.84,23.19,22.23,22.16,13.25,13.1,13.51
WAI,gravid,800,200,2004,7,summer,dry,-155.2261,19.6065,0,0,970.73,3553.44,229,298,375,17.95,17.39,17.55,22.95,21.99,21.87,12.94,12.78,13.22
WAI,gravid,0,100,2004,8,summer,dry,-155.2317,19.61132,0,0,1010.83,4348.2,230,232,301,18.54,17.78,17.21,23.67,22.84,21.87,13.4,12.71,12.55
WAI,gravid,200,900,2004,8,summer,dry,-155.2252,19.61518,0,0,943.82,4209.32,227,229,293,18.92,18.18,17.6,23.96,23.13,22.18,13.87,13.23,13.02
WAI,gravid,400,700,2004,8,summer,dry,-155.2253,19.61253,4,1,952.16,3997.88,227,228,293,18.89,18.13,17.57,23.94,23.11,22.15,13.83,13.14,12.98
WAI,gravid,400,800,2004,8,summer,dry,-155.2246,19.61317,2,1,947.05,4002.89,227,228,293,18.89,18.13,17.57,23.94,23.11,22.15,13.83,13.14,12.98
WAI,gravid,600,700,2004,8,summer,dry,-155.224,19.61112,2,1,947.11,3788.11,227,228,294,18.84,18.08,17.52,23.9,23.07,22.1,13.78,13.08,12.93
WAI,gravid,800,500,2004,8,summer,dry,-155.2241,19.60849,1,1,953.61,3579.5,228,228,295,18.82,18.05,17.48,23.88,23.04,22.07,13.75,13.05,12.89
WAI,gravid,800,800,2004,8,summer,dry,-155.2221,19.61038,3,1,933.86,3595.68,226,227,291,18.95,18.19,17.63,23.99,23.15,22.19,13.91,13.22,13.06
WAI,gravid,0,300,2004,9,fall,dry,-155.2304,19.61259,17,1,993.62,4364.78,140,229,231,18.62,18.67,17.92,24.28,23.77,22.95,12.96,13.57,12.88
WAI,gravid,200,800,2004,9,fall,dry,-155.2259,19.61449,2,1,948.77,4201.39,138,227,229,18.9,18.92,18.18,24.48,23.96,23.13,13.31,13.87,13.23
WAI,gravid,400,200,2004,9,fall,dry,-155.2286,19.60929,1,1,987.87,3961.14,140,229,231,18.59,18.65,17.88,24.26,23.75,22.91,12.92,13.54,12.85
WAI,gravid,400,400,2004,9,fall,dry,-155.2273,19.61059,4,1,974.72,3975.17,139,228,230,18.69,18.75,17.98,24.34,23.83,22.99,13.04,13.66,12.97
WAI,gravid,600,900,2004,9,fall,dry,-155.2227,19.61244,3,1,934.28,3807.25,137,226,227,18.94,18.99,18.22,24.55,24.02,23.19,13.33,13.95,13.25
WAI,gravid,800,400,2004,9,fall,dry,-155.2247,19.6078,1,1,959.42,3568.76,138,228,228,18.77,18.82,18.05,24.4,23.88,23.04,13.13,13.75,13.05
WAI,gravid,800,700,2004,9,fall,dry,-155.2228,19.60975,1,1,939.91,3590.05,137,226,227,18.91,18.95,18.19,24.52,23.99,23.15,13.29,13.91,13.22
WAI,gravid,200,400,2004,10,fall,dry,-155.2285,19.61191,5,1,980.01,4175.21,564,140,229,18.08,18.63,18.68,22.81,24.29,23.77,13.34,12.96,13.58
WAI,gravid,200,600,2004,10,fall,dry,-155.2272,19.61319,2,1,965.32,4187.26,562,139,228,18.19,18.73,18.79,22.9,24.37,23.86,13.47,13.09,13.71
WAI,gravid,400,100,2004,10,fall,dry,-155.2292,19.60862,4,1,991.24,3950.48,564,140,229,18.04,18.59,18.65,22.76,24.26,23.75,13.31,12.92,13.54
WAI,gravid,600,200,2004,10,fall,dry,-155.2273,19.60791,10,1,979.48,3758.86,563,139,229,18.12,18.67,18.72,22.83,24.32,23.81,13.4,13.01,13.63
WAI,gravid,800,400,2004,10,fall,dry,-155.2247,19.6078,1,1,959.42,3568.76,561,138,228,18.21,18.77,18.82,22.91,24.4,23.88,13.51,13.13,13.75
WAI,gravid,800,500,2004,10,fall,dry,-155.2241,19.60849,1,1,953.61,3579.5,561,138,228,18.21,18.77,18.82,22.91,24.4,23.88,13.51,13.13,13.75
WAI,gravid,800,800,2004,10,fall,dry,-155.2221,19.61038,2,1,933.86,3595.68,557,137,226,18.36,18.91,18.95,23.04,24.52,23.99,13.67,13.29,13.91
WAI,gravid,0,400,2004,11,fall,wet,-155.2297,19.61328,1,1,983.88,4373.05,453,564,140,16.98,18.07,18.62,21.46,22.8,24.28,12.49,13.34,12.96
WAI,gravid,200,700,2004,11,fall,wet,-155.2265,19.61388,1,1,955.81,4194.43,454,562,139,17.09,18.19,18.73,21.56,22.9,24.37,12.62,13.47,13.09
WAI,gravid,200,800,2004,11,fall,wet,-155.2259,19.61449,2,1,948.77,4201.39,454,558,138,17.26,18.32,18.9,21.7,23.02,24.48,12.82,13.61,13.31
WAI,gravid,400,500,2004,11,fall,wet,-155.2266,19.61119,0,0,966.69,3978.55,453,562,139,17.05,18.15,18.69,21.52,22.86,24.34,12.57,13.43,13.04
